numero_facture,date_emission,date_echeance,date_paiement,code_client,code_produit,code_dept,quantite,prix_unitaire_ht,remise_pct,montant_ht,montant_tva,montant_ttc,statut_paiement,montant_encaisse,jours_retard,annee_emission,mois_emission,trimestre,date_id_emission,date_id_echeance,date_id_paiement,tranche_retard
FAC-2024-03193,2025-06-30,2025-07-30,,CLI-0172,SVC-008,DEPT-001,1,2500.0,0,2500.0,500.0,3000.0,Retard,0.0,276,2025,6,2,20250630,20250730,,Contentieux > 90j
FAC-2024-03194,2024-03-24,2024-05-08,2024-05-24,CLI-0154,SVC-006,DEPT-002,1,450.0,0,450.0,90.0,540.0,Payée,450.0,16,2024,3,1,20240324,20240508,20240524.0,Retard < 30j
FAC-2024-03195,2024-06-07,2024-07-07,,CLI-0155,SVC-013,DEPT-002,8,1100.0,0,8800.0,1760.0,10560.0,Contentieux,0.0,664,2024,6,2,20240607,20240707,,Contentieux > 90j
FAC-2024-03196,2025-01-27,2025-03-13,,CLI-0112,SVC-010,DEPT-002,48,45.0,0,2160.0,432.0,2592.0,Retard,0.0,415,2025,1,1,20250127,20250313,,Contentieux > 90j
FAC-2024-03197,2023-03-26,2023-05-10,2023-05-17,CLI-0133,SVC-018,DEPT-007,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,7,2023,3,1,20230326,20230510,20230517.0,Retard < 30j
FAC-2024-03198,2024-06-29,2024-08-13,,CLI-0137,SVC-024,DEPT-001,2,700.0,5,1330.0,266.0,1596.0,Contentieux,0.0,627,2024,6,2,20240629,20240813,,Contentieux > 90j
FAC-2024-03199,2024-04-10,2024-05-10,2024-05-25,CLI-0181,SVC-011,DEPT-004,1,4500.0,0,4500.0,900.0,5400.0,Payée,4500.0,15,2024,4,2,20240410,20240510,20240525.0,Retard < 30j
FAC-2024-03200,2023-07-07,2023-08-06,2023-08-21,CLI-0086,SVC-006,DEPT-007,1,450.0,0,450.0,90.0,540.0,Payée,450.0,15,2023,7,3,20230707,20230806,20230821.0,Retard < 30j
FAC-2024-03201,2023-03-08,2023-05-07,2023-06-05,CLI-0184,SVC-001,DEPT-001,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,29,2023,3,1,20230308,20230507,20230605.0,Retard < 30j
FAC-2024-03202,2025-05-25,2025-06-24,,CLI-0084,SVC-022,DEPT-004,1,600.0,0,600.0,120.0,720.0,Retard,0.0,312,2025,5,2,20250525,20250624,,Contentieux > 90j
FAC-2024-03203,2024-03-30,2024-04-29,,CLI-0029,SVC-010,DEPT-002,30,45.0,0,1350.0,270.0,1620.0,Partielle,581.8,733,2024,3,1,20240330,20240429,,Contentieux > 90j
FAC-2024-03204,2025-03-22,2025-05-21,2025-06-13,CLI-0143,SVC-002,DEPT-003,1,8500.0,5,8075.0,1615.0,9690.0,Payée,8075.0,23,2025,3,1,20250322,20250521,20250613.0,Retard < 30j
FAC-2024-03205,2025-04-28,2025-06-12,2025-07-01,CLI-0132,SVC-009,DEPT-002,1,180.0,10,162.0,32.4,194.4,Payée,162.0,19,2025,4,2,20250428,20250612,20250701.0,Retard < 30j
FAC-2024-03206,2023-05-18,2023-06-17,2023-06-17,CLI-0128,SVC-018,DEPT-007,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,0,2023,5,2,20230518,20230617,20230617.0,Dans les délais
FAC-2024-03207,2023-03-10,2023-04-24,2023-05-19,CLI-0119,SVC-017,DEPT-002,1,950.0,10,855.0,171.0,1026.0,Payée,855.0,25,2023,3,1,20230310,20230424,20230519.0,Retard < 30j
FAC-2024-03208,2023-01-23,2023-02-22,2023-03-18,CLI-0176,SVC-004,DEPT-007,9,1200.0,0,10800.0,2160.0,12960.0,Payée,10800.0,24,2023,1,1,20230123,20230222,20230318.0,Retard < 30j
FAC-2024-03209,2024-08-17,2024-10-01,2024-10-23,CLI-0123,SVC-001,DEPT-001,1,3500.0,15,2975.0,595.0,3570.0,Payée,2975.0,22,2024,8,3,20240817,20241001,20241023.0,Retard < 30j
FAC-2024-03210,2024-04-11,2024-06-10,2024-07-02,CLI-0107,SVC-002,DEPT-007,1,8500.0,5,8075.0,1615.0,9690.0,Payée,8075.0,22,2024,4,2,20240411,20240610,20240702.0,Retard < 30j
FAC-2024-03211,2024-03-08,2024-05-07,2024-05-30,CLI-0157,SVC-008,DEPT-002,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,23,2024,3,1,20240308,20240507,20240530.0,Retard < 30j
FAC-2024-03212,2025-08-22,2025-09-21,2025-09-27,CLI-0006,SVC-013,DEPT-004,2,1100.0,0,2200.0,440.0,2640.0,Payée,2200.0,6,2025,8,3,20250822,20250921,20250927.0,Retard < 30j
FAC-2024-03213,2024-07-29,2024-09-27,2024-10-24,CLI-0130,SVC-016,DEPT-004,1,1800.0,5,1710.0,342.0,2052.0,Payée,1710.0,27,2024,7,3,20240729,20240927,20241024.0,Retard < 30j
FAC-2024-03214,2025-11-04,2026-01-03,2026-01-19,CLI-0157,SVC-021,DEPT-007,7,800.0,0,5600.0,1120.0,6720.0,Payée,5600.0,16,2025,11,4,20251104,20260103,20260119.0,Retard < 30j
FAC-2024-03215,2025-08-22,2025-09-21,2025-09-26,CLI-0014,SVC-013,DEPT-007,4,1100.0,0,4400.0,880.0,5280.0,Payée,4400.0,5,2025,8,3,20250822,20250921,20250926.0,Retard < 30j
FAC-2024-03216,2025-09-13,2025-10-28,2025-11-12,CLI-0189,SVC-017,DEPT-003,1,950.0,15,807.5,161.5,969.0,Payée,807.5,15,2025,9,3,20250913,20251028,20251112.0,Retard < 30j
FAC-2024-03217,2024-09-11,2024-10-11,,CLI-0006,SVC-022,DEPT-004,10,600.0,0,6000.0,1200.0,7200.0,Retard,0.0,568,2024,9,3,20240911,20241011,,Contentieux > 90j
FAC-2024-03218,2025-05-15,2025-06-14,,CLI-0018,SVC-009,DEPT-007,1,180.0,5,171.0,34.2,205.2,Retard,0.0,322,2025,5,2,20250515,20250614,,Contentieux > 90j
FAC-2024-03219,2025-06-25,2025-07-25,2025-07-25,CLI-0127,SVC-022,DEPT-001,1,600.0,0,600.0,120.0,720.0,Payée,600.0,0,2025,6,2,20250625,20250725,20250725.0,Dans les délais
FAC-2024-03220,2023-01-31,2023-03-02,,CLI-0127,SVC-006,DEPT-002,1,450.0,0,450.0,90.0,540.0,Partielle,265.55,1157,2023,1,1,20230131,20230302,,Contentieux > 90j
FAC-2024-03221,2023-06-14,2023-08-13,,CLI-0157,SVC-020,DEPT-007,10,1400.0,10,12600.0,2520.0,15120.0,Partielle,6870.39,993,2023,6,2,20230614,20230813,,Contentieux > 90j
FAC-2024-03222,2024-10-23,2024-12-07,2024-12-07,CLI-0048,SVC-014,DEPT-004,4,1500.0,5,5700.0,1140.0,6840.0,Payée,5700.0,0,2024,10,4,20241023,20241207,20241207.0,Dans les délais
FAC-2024-03223,2025-05-16,2025-06-15,2025-06-26,CLI-0002,SVC-018,DEPT-002,1,6500.0,10,5850.0,1170.0,7020.0,Payée,5850.0,11,2025,5,2,20250516,20250615,20250626.0,Retard < 30j
FAC-2024-03224,2024-08-20,2024-09-19,,CLI-0128,SVC-019,DEPT-007,7,180.0,0,1260.0,252.0,1512.0,Retard,0.0,590,2024,8,3,20240820,20240919,,Contentieux > 90j
FAC-2024-03225,2024-04-25,2024-06-24,2024-07-09,CLI-0165,SVC-022,DEPT-003,2,600.0,5,1140.0,228.0,1368.0,Payée,1140.0,15,2024,4,2,20240425,20240624,20240709.0,Retard < 30j
FAC-2024-03226,2023-02-09,2023-04-10,,CLI-0196,SVC-020,DEPT-007,2,1400.0,0,2800.0,560.0,3360.0,Retard,0.0,1118,2023,2,1,20230209,20230410,,Contentieux > 90j
FAC-2024-03227,2023-02-24,2023-04-10,2023-04-10,CLI-0133,SVC-015,DEPT-007,1,2800.0,15,2380.0,476.0,2856.0,Payée,2380.0,0,2023,2,1,20230224,20230410,20230410.0,Dans les délais
FAC-2024-03228,2025-06-18,2025-08-02,2025-08-30,CLI-0108,SVC-018,DEPT-002,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,28,2025,6,2,20250618,20250802,20250830.0,Retard < 30j
FAC-2024-03229,2025-11-15,2025-12-30,2026-01-09,CLI-0087,SVC-008,DEPT-001,1,2500.0,5,2375.0,475.0,2850.0,Payée,2375.0,10,2025,11,4,20251115,20251230,20260109.0,Retard < 30j
FAC-2024-03230,2023-06-04,2023-08-03,2023-08-28,CLI-0046,SVC-023,DEPT-007,8,750.0,5,5700.0,1140.0,6840.0,Payée,5700.0,25,2023,6,2,20230604,20230803,20230828.0,Retard < 30j
FAC-2024-03231,2025-02-10,2025-03-12,,CLI-0002,SVC-013,DEPT-003,5,1100.0,5,5225.0,1045.0,6270.0,Retard,0.0,416,2025,2,1,20250210,20250312,,Contentieux > 90j
FAC-2024-03232,2023-04-17,2023-05-17,,CLI-0199,SVC-017,DEPT-003,1,950.0,0,950.0,190.0,1140.0,Retard,0.0,1081,2023,4,2,20230417,20230517,,Contentieux > 90j
FAC-2024-03233,2023-10-18,2023-12-02,2023-12-25,CLI-0177,SVC-024,DEPT-001,9,700.0,0,6300.0,1260.0,7560.0,Payée,6300.0,23,2023,10,4,20231018,20231202,20231225.0,Retard < 30j
FAC-2024-03234,2023-04-22,2023-06-06,,CLI-0037,SVC-016,DEPT-004,1,1800.0,10,1620.0,324.0,1944.0,Contentieux,0.0,1061,2023,4,2,20230422,20230606,,Contentieux > 90j
FAC-2024-03235,2023-03-29,2023-05-28,2023-06-24,CLI-0194,SVC-010,DEPT-007,29,45.0,10,1174.5,234.9,1409.4,Payée,1174.5,27,2023,3,1,20230329,20230528,20230624.0,Retard < 30j
FAC-2024-03236,2023-05-15,2023-06-14,2023-07-12,CLI-0010,SVC-017,DEPT-002,1,950.0,0,950.0,190.0,1140.0,Payée,950.0,28,2023,5,2,20230515,20230614,20230712.0,Retard < 30j
FAC-2024-03237,2023-12-23,2024-02-06,,CLI-0183,SVC-014,DEPT-003,5,1500.0,10,6750.0,1350.0,8100.0,Retard,0.0,816,2023,12,4,20231223,20240206,,Contentieux > 90j
FAC-2024-03238,2023-02-09,2023-03-11,2023-03-27,CLI-0008,SVC-022,DEPT-007,8,600.0,0,4800.0,960.0,5760.0,Payée,4800.0,16,2023,2,1,20230209,20230311,20230327.0,Retard < 30j
FAC-2024-03239,2025-08-14,2025-09-13,2025-09-13,CLI-0056,SVC-021,DEPT-004,5,800.0,0,4000.0,800.0,4800.0,Payée,4000.0,0,2025,8,3,20250814,20250913,20250913.0,Dans les délais
FAC-2024-03240,2023-08-19,2023-10-03,2023-10-05,CLI-0180,SVC-022,DEPT-002,10,600.0,10,5400.0,1080.0,6480.0,Payée,5400.0,2,2023,8,3,20230819,20231003,20231005.0,Retard < 30j
FAC-2024-03241,2025-03-13,2025-04-12,2025-04-15,CLI-0146,SVC-013,DEPT-001,3,1100.0,0,3300.0,660.0,3960.0,Payée,3300.0,3,2025,3,1,20250313,20250412,20250415.0,Retard < 30j
FAC-2024-03242,2023-09-03,2023-10-18,,CLI-0075,SVC-020,DEPT-002,8,1400.0,0,11200.0,2240.0,13440.0,Retard,0.0,927,2023,9,3,20230903,20231018,,Contentieux > 90j
FAC-2024-03243,2024-06-25,2024-08-09,2024-08-28,CLI-0133,SVC-007,DEPT-002,1,1200.0,0,1200.0,240.0,1440.0,Payée,1200.0,19,2024,6,2,20240625,20240809,20240828.0,Retard < 30j
FAC-2024-03244,2024-11-15,2024-12-15,,CLI-0197,SVC-009,DEPT-004,1,180.0,15,153.0,30.6,183.6,Retard,0.0,503,2024,11,4,20241115,20241215,,Contentieux > 90j
FAC-2024-03245,2024-01-01,2024-01-31,,CLI-0002,SVC-003,DEPT-002,1,22000.0,0,22000.0,4400.0,26400.0,Retard,0.0,822,2024,1,1,20240101,20240131,,Contentieux > 90j
FAC-2024-03246,2025-02-04,2025-03-21,2025-03-21,CLI-0095,SVC-006,DEPT-002,1,450.0,0,450.0,90.0,540.0,Payée,450.0,0,2025,2,1,20250204,20250321,20250321.0,Dans les délais
FAC-2024-03247,2025-01-15,2025-02-14,2025-02-26,CLI-0070,SVC-015,DEPT-007,1,2800.0,0,2800.0,560.0,3360.0,Payée,2800.0,12,2025,1,1,20250115,20250214,20250226.0,Retard < 30j
FAC-2024-03248,2023-05-01,2023-05-31,2023-06-23,CLI-0141,SVC-013,DEPT-001,4,1100.0,5,4180.0,836.0,5016.0,Payée,4180.0,23,2023,5,2,20230501,20230531,20230623.0,Retard < 30j
FAC-2024-03249,2024-05-11,2024-06-25,,CLI-0042,SVC-010,DEPT-003,25,45.0,0,1125.0,225.0,1350.0,Retard,0.0,676,2024,5,2,20240511,20240625,,Contentieux > 90j
FAC-2024-03250,2024-12-27,2025-01-26,,CLI-0013,SVC-012,DEPT-003,1,3200.0,0,3200.0,640.0,3840.0,Retard,0.0,461,2024,12,4,20241227,20250126,,Contentieux > 90j
FAC-2024-03251,2025-12-27,2026-01-26,,CLI-0155,SVC-003,DEPT-003,1,22000.0,10,19800.0,3960.0,23760.0,Retard,0.0,96,2025,12,4,20251227,20260126,,Contentieux > 90j
FAC-2024-03252,2025-03-30,2025-05-29,2025-06-25,CLI-0005,SVC-008,DEPT-007,1,2500.0,10,2250.0,450.0,2700.0,Payée,2250.0,27,2025,3,1,20250330,20250529,20250625.0,Retard < 30j
FAC-2024-03253,2024-12-22,2025-02-20,2025-03-20,CLI-0046,SVC-004,DEPT-003,10,1200.0,0,12000.0,2400.0,14400.0,Payée,12000.0,28,2024,12,4,20241222,20250220,20250320.0,Retard < 30j
FAC-2024-03254,2025-03-30,2025-05-14,2025-05-17,CLI-0088,SVC-023,DEPT-002,7,750.0,0,5250.0,1050.0,6300.0,Payée,5250.0,3,2025,3,1,20250330,20250514,20250517.0,Retard < 30j
FAC-2024-03255,2025-02-19,2025-03-21,2025-04-18,CLI-0135,SVC-002,DEPT-004,1,8500.0,0,8500.0,1700.0,10200.0,Payée,8500.0,28,2025,2,1,20250219,20250321,20250418.0,Retard < 30j
FAC-2024-03256,2023-05-31,2023-07-30,2023-08-25,CLI-0091,SVC-019,DEPT-002,6,180.0,0,1080.0,216.0,1296.0,Payée,1080.0,26,2023,5,2,20230531,20230730,20230825.0,Retard < 30j
FAC-2024-03257,2023-04-14,2023-05-29,2023-06-04,CLI-0043,SVC-024,DEPT-002,5,700.0,0,3500.0,700.0,4200.0,Payée,3500.0,6,2023,4,2,20230414,20230529,20230604.0,Retard < 30j
FAC-2024-03258,2023-09-21,2023-11-20,2023-12-14,CLI-0130,SVC-019,DEPT-007,2,180.0,0,360.0,72.0,432.0,Payée,360.0,24,2023,9,3,20230921,20231120,20231214.0,Retard < 30j
FAC-2024-03259,2023-12-29,2024-01-28,2024-02-01,CLI-0178,SVC-014,DEPT-007,4,1500.0,10,5400.0,1080.0,6480.0,Payée,5400.0,4,2023,12,4,20231229,20240128,20240201.0,Retard < 30j
FAC-2024-03260,2024-05-22,2024-07-21,2024-08-15,CLI-0184,SVC-024,DEPT-004,4,700.0,0,2800.0,560.0,3360.0,Payée,2800.0,25,2024,5,2,20240522,20240721,20240815.0,Retard < 30j
FAC-2024-03261,2025-08-08,2025-09-22,2025-09-28,CLI-0171,SVC-017,DEPT-003,1,950.0,5,902.5,180.5,1083.0,Payée,902.5,6,2025,8,3,20250808,20250922,20250928.0,Retard < 30j
FAC-2024-03262,2024-09-08,2024-10-23,2024-10-29,CLI-0137,SVC-001,DEPT-001,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,6,2024,9,3,20240908,20241023,20241029.0,Retard < 30j
FAC-2024-03263,2024-05-20,2024-07-04,2024-08-01,CLI-0160,SVC-009,DEPT-002,1,180.0,0,180.0,36.0,216.0,Payée,180.0,28,2024,5,2,20240520,20240704,20240801.0,Retard < 30j
FAC-2024-03264,2023-11-13,2023-12-28,2023-12-28,CLI-0183,SVC-003,DEPT-001,1,22000.0,15,18700.0,3740.0,22440.0,Payée,18700.0,0,2023,11,4,20231113,20231228,20231228.0,Dans les délais
FAC-2024-03265,2024-09-01,2024-10-16,,CLI-0020,SVC-010,DEPT-004,4,45.0,5,171.0,34.2,205.2,Retard,0.0,563,2024,9,3,20240901,20241016,,Contentieux > 90j
FAC-2024-03266,2023-05-18,2023-06-17,2023-06-26,CLI-0127,SVC-005,DEPT-001,1,15000.0,15,12750.0,2550.0,15300.0,Payée,12750.0,9,2023,5,2,20230518,20230617,20230626.0,Retard < 30j
FAC-2024-03267,2023-05-25,2023-07-24,2023-08-21,CLI-0091,SVC-024,DEPT-007,4,700.0,0,2800.0,560.0,3360.0,Payée,2800.0,28,2023,5,2,20230525,20230724,20230821.0,Retard < 30j
FAC-2024-03268,2023-11-08,2023-12-08,,CLI-0152,SVC-011,DEPT-004,1,4500.0,10,4050.0,810.0,4860.0,Retard,0.0,876,2023,11,4,20231108,20231208,,Contentieux > 90j
FAC-2024-03269,2025-06-09,2025-07-24,,CLI-0042,SVC-002,DEPT-004,1,8500.0,5,8075.0,1615.0,9690.0,Retard,0.0,282,2025,6,2,20250609,20250724,,Contentieux > 90j
FAC-2024-03270,2023-10-05,2023-11-19,2023-11-23,CLI-0095,SVC-006,DEPT-001,1,450.0,0,450.0,90.0,540.0,Payée,450.0,4,2023,10,4,20231005,20231119,20231123.0,Retard < 30j
FAC-2024-03271,2024-04-23,2024-06-07,2024-07-03,CLI-0159,SVC-006,DEPT-004,1,450.0,0,450.0,90.0,540.0,Payée,450.0,26,2024,4,2,20240423,20240607,20240703.0,Retard < 30j
FAC-2024-03272,2023-07-29,2023-08-28,2023-09-17,CLI-0135,SVC-020,DEPT-002,10,1400.0,10,12600.0,2520.0,15120.0,Payée,12600.0,20,2023,7,3,20230729,20230828,20230917.0,Retard < 30j
FAC-2024-03273,2023-03-11,2023-04-10,,CLI-0174,SVC-018,DEPT-002,1,6500.0,5,6175.0,1235.0,7410.0,Partielle,3094.6,1118,2023,3,1,20230311,20230410,,Contentieux > 90j
FAC-2024-03274,2025-08-28,2025-09-27,2025-09-27,CLI-0002,SVC-003,DEPT-004,1,22000.0,5,20900.0,4180.0,25080.0,Payée,20900.0,0,2025,8,3,20250828,20250927,20250927.0,Dans les délais
FAC-2024-03275,2025-04-17,2025-05-17,2025-06-02,CLI-0187,SVC-014,DEPT-004,2,1500.0,10,2700.0,540.0,3240.0,Payée,2700.0,16,2025,4,2,20250417,20250517,20250602.0,Retard < 30j
FAC-2024-03276,2024-08-17,2024-10-01,,CLI-0048,SVC-021,DEPT-003,1,800.0,0,800.0,160.0,960.0,Retard,0.0,578,2024,8,3,20240817,20241001,,Contentieux > 90j
FAC-2024-03277,2023-09-04,2023-10-04,2023-10-04,CLI-0151,SVC-009,DEPT-002,1,180.0,5,171.0,34.2,205.2,Payée,171.0,0,2023,9,3,20230904,20231004,20231004.0,Dans les délais
FAC-2024-03278,2024-10-08,2024-12-07,2025-01-02,CLI-0149,SVC-022,DEPT-004,7,600.0,0,4200.0,840.0,5040.0,Payée,4200.0,26,2024,10,4,20241008,20241207,20250102.0,Retard < 30j
FAC-2024-03279,2023-12-14,2024-01-28,,CLI-0059,SVC-021,DEPT-001,2,800.0,0,1600.0,320.0,1920.0,Contentieux,0.0,825,2023,12,4,20231214,20240128,,Contentieux > 90j
FAC-2024-03280,2023-06-26,2023-07-26,2023-07-26,CLI-0070,SVC-014,DEPT-002,10,1500.0,5,14250.0,2850.0,17100.0,Payée,14250.0,0,2023,6,2,20230626,20230726,20230726.0,Dans les délais
FAC-2024-03281,2023-05-26,2023-07-10,2023-07-18,CLI-0105,SVC-020,DEPT-004,10,1400.0,0,14000.0,2800.0,16800.0,Payée,14000.0,8,2023,5,2,20230526,20230710,20230718.0,Retard < 30j
FAC-2024-03282,2024-09-02,2024-10-02,,CLI-0013,SVC-007,DEPT-003,1,1200.0,5,1140.0,228.0,1368.0,Retard,0.0,577,2024,9,3,20240902,20241002,,Contentieux > 90j
FAC-2024-03283,2024-08-09,2024-09-23,2024-10-05,CLI-0088,SVC-015,DEPT-004,1,2800.0,0,2800.0,560.0,3360.0,Payée,2800.0,12,2024,8,3,20240809,20240923,20241005.0,Retard < 30j
FAC-2024-03284,2025-06-28,2025-08-12,2025-08-15,CLI-0136,SVC-001,DEPT-002,1,3500.0,5,3325.0,665.0,3990.0,Payée,3325.0,3,2025,6,2,20250628,20250812,20250815.0,Retard < 30j
FAC-2024-03285,2023-01-11,2023-02-10,2023-02-25,CLI-0099,SVC-003,DEPT-001,1,22000.0,5,20900.0,4180.0,25080.0,Payée,20900.0,15,2023,1,1,20230111,20230210,20230225.0,Retard < 30j
FAC-2024-03286,2025-08-23,2025-10-07,,CLI-0185,SVC-003,DEPT-007,1,22000.0,5,20900.0,4180.0,25080.0,Contentieux,0.0,207,2025,8,3,20250823,20251007,,Contentieux > 90j
FAC-2024-03287,2025-09-16,2025-10-31,,CLI-0112,SVC-003,DEPT-002,1,22000.0,5,20900.0,4180.0,25080.0,Contentieux,0.0,183,2025,9,3,20250916,20251031,,Contentieux > 90j
FAC-2024-03288,2024-12-11,2025-02-09,2025-02-20,CLI-0165,SVC-019,DEPT-001,4,180.0,0,720.0,144.0,864.0,Payée,720.0,11,2024,12,4,20241211,20250209,20250220.0,Retard < 30j
FAC-2024-03289,2024-12-26,2025-02-24,2025-03-25,CLI-0184,SVC-003,DEPT-001,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,29,2024,12,4,20241226,20250224,20250325.0,Retard < 30j
FAC-2024-03290,2025-07-14,2025-08-13,,CLI-0029,SVC-011,DEPT-007,1,4500.0,0,4500.0,900.0,5400.0,Retard,0.0,262,2025,7,3,20250714,20250813,,Contentieux > 90j
FAC-2024-03291,2025-01-19,2025-04-19,2025-05-09,CLI-0125,SVC-022,DEPT-001,4,600.0,5,2280.0,456.0,2736.0,Payée,2280.0,20,2025,1,1,20250119,20250419,20250509.0,Retard < 30j
FAC-2024-03292,2025-08-26,2025-09-25,2025-10-05,CLI-0199,SVC-016,DEPT-001,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,10,2025,8,3,20250826,20250925,20251005.0,Retard < 30j
FAC-2024-03293,2024-09-30,2024-11-14,2024-11-14,CLI-0098,SVC-011,DEPT-002,1,4500.0,0,4500.0,900.0,5400.0,Payée,4500.0,0,2024,9,3,20240930,20241114,20241114.0,Dans les délais
FAC-2024-03294,2023-11-03,2024-01-02,2024-01-10,CLI-0184,SVC-023,DEPT-007,3,750.0,0,2250.0,450.0,2700.0,Payée,2250.0,8,2023,11,4,20231103,20240102,20240110.0,Retard < 30j
FAC-2024-03295,2023-11-25,2024-01-09,2024-02-07,CLI-0122,SVC-013,DEPT-007,1,1100.0,0,1100.0,220.0,1320.0,Payée,1100.0,29,2023,11,4,20231125,20240109,20240207.0,Retard < 30j
FAC-2024-03296,2024-07-24,2024-08-23,2024-08-23,CLI-0127,SVC-022,DEPT-002,1,600.0,5,570.0,114.0,684.0,Payée,570.0,0,2024,7,3,20240724,20240823,20240823.0,Dans les délais
FAC-2024-03297,2023-11-19,2024-02-17,2024-03-07,CLI-0125,SVC-011,DEPT-003,1,4500.0,5,4275.0,855.0,5130.0,Payée,4275.0,19,2023,11,4,20231119,20240217,20240307.0,Retard < 30j
FAC-2024-03298,2024-02-28,2024-04-13,2024-05-04,CLI-0137,SVC-023,DEPT-002,4,750.0,5,2850.0,570.0,3420.0,Payée,2850.0,21,2024,2,1,20240228,20240413,20240504.0,Retard < 30j
FAC-2024-03299,2024-01-24,2024-02-23,2024-03-05,CLI-0060,SVC-002,DEPT-001,1,8500.0,5,8075.0,1615.0,9690.0,Payée,8075.0,11,2024,1,1,20240124,20240223,20240305.0,Retard < 30j
FAC-2024-03300,2023-04-20,2023-05-20,,CLI-0155,SVC-017,DEPT-004,1,950.0,5,902.5,180.5,1083.0,Retard,0.0,1078,2023,4,2,20230420,20230520,,Contentieux > 90j
FAC-2024-03301,2025-09-16,2025-10-16,2025-10-21,CLI-0013,SVC-017,DEPT-001,1,950.0,15,807.5,161.5,969.0,Payée,807.5,5,2025,9,3,20250916,20251016,20251021.0,Retard < 30j
FAC-2024-03302,2023-07-09,2023-08-08,,CLI-0038,SVC-020,DEPT-003,9,1400.0,10,11340.0,2268.0,13608.0,Retard,0.0,998,2023,7,3,20230709,20230808,,Contentieux > 90j
FAC-2024-03303,2023-07-08,2023-09-06,,CLI-0069,SVC-003,DEPT-004,1,22000.0,0,22000.0,4400.0,26400.0,Partielle,8197.85,969,2023,7,3,20230708,20230906,,Contentieux > 90j
FAC-2024-03304,2023-07-17,2023-08-16,2023-09-15,CLI-0121,SVC-004,DEPT-001,6,1200.0,0,7200.0,1440.0,8640.0,Payée,7200.0,30,2023,7,3,20230717,20230816,20230915.0,Retard < 30j
FAC-2024-03305,2025-03-28,2025-05-12,,CLI-0108,SVC-006,DEPT-001,1,450.0,0,450.0,90.0,540.0,Retard,0.0,355,2025,3,1,20250328,20250512,,Contentieux > 90j
FAC-2024-03306,2025-04-05,2025-05-05,2025-05-10,CLI-0181,SVC-021,DEPT-002,1,800.0,0,800.0,160.0,960.0,Payée,800.0,5,2025,4,2,20250405,20250505,20250510.0,Retard < 30j
FAC-2024-03307,2024-04-07,2024-06-06,2024-06-06,CLI-0005,SVC-011,DEPT-004,1,4500.0,5,4275.0,855.0,5130.0,Payée,4275.0,0,2024,4,2,20240407,20240606,20240606.0,Dans les délais
FAC-2024-03308,2025-01-14,2025-02-13,2025-02-13,CLI-0148,SVC-009,DEPT-007,1,180.0,5,171.0,34.2,205.2,Payée,171.0,0,2025,1,1,20250114,20250213,20250213.0,Dans les délais
FAC-2024-03309,2024-02-07,2024-03-08,2024-03-27,CLI-0044,SVC-021,DEPT-001,2,800.0,0,1600.0,320.0,1920.0,Payée,1600.0,19,2024,2,1,20240207,20240308,20240327.0,Retard < 30j
FAC-2024-03310,2024-11-25,2025-01-09,2025-02-04,CLI-0189,SVC-019,DEPT-004,9,180.0,0,1620.0,324.0,1944.0,Payée,1620.0,26,2024,11,4,20241125,20250109,20250204.0,Retard < 30j
FAC-2024-03311,2025-04-14,2025-05-14,2025-06-02,CLI-0129,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,19,2025,4,2,20250414,20250514,20250602.0,Retard < 30j
FAC-2024-03312,2023-01-28,2023-03-14,2023-04-12,CLI-0116,SVC-008,DEPT-003,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,29,2023,1,1,20230128,20230314,20230412.0,Retard < 30j
FAC-2024-03313,2025-02-04,2025-04-05,2025-04-28,CLI-0005,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,23,2025,2,1,20250204,20250405,20250428.0,Retard < 30j
FAC-2024-03314,2025-11-24,2026-01-23,,CLI-0068,SVC-013,DEPT-002,7,1100.0,0,7700.0,1540.0,9240.0,Partielle,2509.56,99,2025,11,4,20251124,20260123,,Contentieux > 90j
FAC-2024-03315,2025-03-21,2025-04-20,2025-04-20,CLI-0013,SVC-013,DEPT-002,4,1100.0,0,4400.0,880.0,5280.0,Payée,4400.0,0,2025,3,1,20250321,20250420,20250420.0,Dans les délais
FAC-2024-03316,2023-06-29,2023-07-29,2023-08-27,CLI-0163,SVC-021,DEPT-007,7,800.0,0,5600.0,1120.0,6720.0,Payée,5600.0,29,2023,6,2,20230629,20230729,20230827.0,Retard < 30j
FAC-2024-03317,2024-03-19,2024-04-18,2024-04-23,CLI-0038,SVC-001,DEPT-001,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,5,2024,3,1,20240319,20240418,20240423.0,Retard < 30j
